date,id,jansi_type,jansi_english_name,jansi_gujarati_name,arrival,lowrate,highrate
19/11/2025,104700,grain,Cummin,જીરૂ,1000,3520,4025
19/11/2025,104701,grain,Mustard,રાય,40,1820,1950
19/11/2025,104702,grain,Fenugreek,મેથી,590,1280,1400
19/11/2025,104703,grain,Asario,અશેરીયો,25,1050,1175
19/11/2025,104704,grain,kalonji,કલોંજી,30,3800,4850
19/11/2025,104705,grain,Mustard seed,રાયડો,5,1300,1350
20/11/2025,104708,grain,Cotton B.T.,કપાસ બી.ટી.,7400,1340,1485
20/11/2025,104709,grain,Wheat Lokvan,ઘઉં લોકવન,64,517,546
20/11/2025,104710,grain,Wheat Tukda,ઘઉં ટુકડા,1200,520,620
20/11/2025,104711,grain,Jowar White,જુવાર સફેદ,420,600,972
20/11/2025,104712,grain,Bajri,બાજરી,130,274,423
20/11/2025,104713,grain,Tuver,તુવેર,100,1160,1366
20/11/2025,104714,grain,Gram Yellow,ચણા પીળા,840,915,1090
20/11/2025,104715,grain,Gram White,ચણા સફેદ,1360,1151,1785
20/11/2025,104716,grain,Urad,અડદ,2800,1030,1441
20/11/2025,104717,grain,Mung,મગ,720,1250,1830
20/11/2025,104718,grain,Val Deshi,વાલ દેશી,70,700,1041
20/11/2025,104719,grain,Choli,ચોળી,120,870,1300
20/11/2025,104720,grain,Math,મઠ,200,700,1550
20/11/2025,104721,grain,Peas,વટાણા,80,1500,2120
20/11/2025,104722,grain,Kulthi,કળથી,270,450,925
20/11/2025,104723,grain,Rajma,રાજમા,140,900,1500
20/11/2025,104724,grain,Groundnut Big,મગફળી જાડી,0,990,1337
20/11/2025,104725,grain,Groundnut Small,મગફળી જીણી,0,1075,1380
20/11/2025,104726,grain,Seasmum,તલી ,1250,1960,2260
20/11/2025,104727,grain,Castor seed,એરંડા,640,1245,1326
20/11/2025,104728,grain,Thymol,અજમો,4,1000,1720
20/11/2025,104729,grain,Dil Seed,સુવા,4,1100,1265
20/11/2025,104730,grain,Soyabin,સોયાબીન,2800,875,915
20/11/2025,104731,grain,Groundnut-Fada,સીંગફાડા,1000,925,1474
20/11/2025,104732,grain,Sesmum-Black,કાળા તલ ,500,3450,5175
20/11/2025,104733,grain,Garlic,લસણ,900,650,1000
20/11/2025,104734,grain,Corriander,ધાણા,70,1340,1600
20/11/2025,104735,grain,Chillies,મરચા સુકા ,52,900,1750
20/11/2025,104736,grain,Dhani,ધાણી,60,1380,1700
20/11/2025,104737,grain,Variyali,વરીયાળી,35,1150,1600
20/11/2025,104738,grain,Cummin,જીરૂ,660,3550,4100
20/11/2025,104739,grain,Mustard,રાય,10,1750,1945
20/11/2025,104740,grain,Fenugreek,મેથી,590,1150,1370
20/11/2025,104741,grain,Asario,અશેરીયો,10,1236,1236
20/11/2025,104742,grain,kalonji,કલોંજી,30,4000,4840
20/11/2025,104743,grain,Mustard seed,રાયડો,40,1340,1380
20/11/2025,104744,grain,Rajkoo Bee,રજકાનું બી ,5,7000,10000
20/11/2025,104745,grain,Guvar Bee,ગુવારનું બી,20,800,860
21/11/2025,104780,grain,Cotton B.T.,કપાસ બી.ટી.,0,1350,1470
21/11/2025,104781,grain,Wheat Lokvan,ઘઉં લોકવન,100,515,535
21/11/2025,104782,grain,Wheat Tukda,ઘઉં ટુકડા,800,520,625
21/11/2025,104783,grain,Jowar White,જુવાર સફેદ,60,650,951
21/11/2025,104784,grain,Bajri,બાજરી,34,346,462
21/11/2025,104785,grain,Tuver,તુવેર,80,800,1314
21/11/2025,104786,grain,Gram Yellow,ચણા પીળા,400,901,1088
21/11/2025,104787,grain,Gram White,ચણા સફેદ,900,1151,1800
21/11/2025,104788,grain,Urad,અડદ,0,980,1445
21/11/2025,104789,grain,Mung,મગ,660,1200,1570
21/11/2025,104790,grain,Val Deshi,વાલ દેશી,30,600,1054
21/11/2025,104791,grain,Choli,ચોળી,100,800,1231
21/11/2025,104792,grain,Math,મઠ,250,900,1500
21/11/2025,104793,grain,Peas,વટાણા,60,1500,2100
21/11/2025,104794,grain,Kulthi,કળથી,135,375,720
21/11/2025,104795,grain,Rajma,રાજમા,150,900,1521
21/11/2025,104796,grain,Groundnut Big,મગફળી જાડી,22000,1010,1385
21/11/2025,104797,grain,Groundnut Small,મગફળી જીણી,18800,1095,1390
21/11/2025,104798,grain,Linseed,અળશી,5,1400,1600
21/11/2025,104799,grain,Seasmum,તલી ,820,1950,2257
21/11/2025,104800,grain,Castor seed,એરંડા,320,1250,1328
21/11/2025,104801,grain,Dil Seed,સુવા,1,1280,1280
21/11/2025,104802,grain,Soyabin,સોયાબીન,2000,876,916
21/11/2025,104803,grain,Groundnut-Fada,સીંગફાડા,1120,950,1444
21/11/2025,104804,grain,Sesmum-Black,કાળા તલ ,520,3460,5150
21/11/2025,104805,grain,Garlic,લસણ,640,650,1025
21/11/2025,104806,grain,Corriander,ધાણા,130,1350,1605
21/11/2025,104807,grain,Chillies,મરચા સુકા ,30,1200,4050
21/11/2025,104808,grain,Dhani,ધાણી,116,1390,1720
21/11/2025,104809,grain,Variyali,વરીયાળી,125,1150,1550
21/11/2025,104810,grain,Cummin,જીરૂ,720,3550,4075
21/11/2025,104811,grain,Mustard,રાય,20,1650,1987
21/11/2025,104812,grain,Fenugreek,મેથી,440,1000,1450
21/11/2025,104813,grain,Mustard seed,રાયડો,140,1300,1360
21/11/2025,104814,grain,Rajkoo Bee,રજકાનું બી ,5,5400,8700
21/11/2025,104815,grain,Guvar Bee,ગુવારનું બી,30,800,855
22/11/2025,104851,grain,Cotton B.T.,કપાસ બી.ટી.,5400,1310,1480
22/11/2025,104852,grain,Wheat Lokvan,ઘઉં લોકવન,102,517,537
22/11/2025,104853,grain,Wheat Tukda,ઘઉં ટુકડા,1260,522,610
22/11/2025,104854,grain,Jowar White,જુવાર સફેદ,200,650,978
22/11/2025,104855,grain,Jowar Red,જુવાર લાલ,4,850,1007
22/11/2025,104856,grain,Bajri,બાજરી,40,243,423
22/11/2025,104857,grain,Maize,મકાઇ,75,250,400
22/11/2025,104858,grain,Tuver,તુવેર,140,1000,1251
22/11/2025,104859,grain,Gram Yellow,ચણા પીળા,460,905,1100
22/11/2025,104860,grain,Gram White,ચણા સફેદ,1020,1111,1811
22/11/2025,104861,grain,Urad,અડદ,0,1000,1410
22/11/2025,104862,grain,Mung,મગ,0,1250,1825
22/11/2025,104863,grain,Val Deshi,વાલ દેશી,15,625,800
22/11/2025,104864,grain,Choli,ચોળી,44,890,1350
22/11/2025,104865,grain,Math,મઠ,100,800,1600
22/11/2025,104866,grain,Peas,વટાણા,50,1500,2110
22/11/2025,104867,grain,Kulthi,કળથી,110,450,630
22/11/2025,104868,grain,Rajma,રાજમા,140,900,1520
22/11/2025,104869,grain,Groundnut Big,મગફળી જાડી,0,1030,1400
22/11/2025,104870,grain,Groundnut Small,મગફળી જીણી,0,1050,1380
22/11/2025,104871,grain,Seasmum,તલી ,1200,1990,2275
22/11/2025,104872,grain,Castor seed,એરંડા,400,1230,1323
22/11/2025,104873,grain,Thymol,અજમો,1,1200,2481
22/11/2025,104874,grain,Soyabin,સોયાબીન,1900,863,910
22/11/2025,104875,grain,Groundnut-Fada,સીંગફાડા,840,984,1498
22/11/2025,104876,grain,Sesmum-Black,કાળા તલ ,300,3450,5180
22/11/2025,104877,grain,Garlic,લસણ,540,600,1015
22/11/2025,104878,grain,Corriander,ધાણા,60,1360,1660
22/11/2025,104879,grain,Chillies,મરચા સુકા ,75,1150,4150
22/11/2025,104880,grain,Dhani,ધાણી,60,1380,1744
22/11/2025,104881,grain,Variyali,વરીયાળી,60,1270,1650
22/11/2025,104882,grain,Cummin,જીરૂ,640,3530,4125
22/11/2025,104883,grain,Mustard,રાય,16,1650,1820
22/11/2025,104884,grain,Fenugreek,મેથી,268,1115,1400
22/11/2025,104885,grain,Asario,અશેરીયો,5,1050,1225
22/11/2025,104886,grain,Mustard seed,રાયડો,300,1324,1360
22/11/2025,104887,grain,Rajkoo Bee,રજકાનું બી ,4,7000,9830
24/11/2025,104924,grain,Cotton B.T.,કપાસ બી.ટી.,0,1345,1485
24/11/2025,104925,grain,Wheat Lokvan,ઘઉં લોકવન,90,517,561
24/11/2025,104926,grain,Wheat Tukda,ઘઉં ટુકડા,1700,518,637
24/11/2025,104927,grain,Jowar White,જુવાર સફેદ,160,650,948
24/11/2025,104928,grain,Bajri,બાજરી,18,365,384
24/11/2025,104929,grain,Maize,મકાઇ,2,300,300
24/11/2025,104930,grain,Tuver,તુવેર,100,1020,1264
24/11/2025,104931,grain,Gram Yellow,ચણા પીળા,440,915,1100
24/11/2025,104932,grain,Gram White,ચણા સફેદ,800,1141,1822
24/11/2025,104933,grain,Urad,અડદ,0,950,1350
24/11/2025,104934,grain,Mung,મગ,700,1100,1650
24/11/2025,104935,grain,Val Deshi,વાલ દેશી,50,720,1040
24/11/2025,104936,grain,Choli,ચોળી,60,800,1250
24/11/2025,104937,grain,Math,મઠ,300,1000,1700
24/11/2025,104938,grain,Peas,વટાણા,70,1500,2100
24/11/2025,104939,grain,Kulthi,કળથી,175,360,630
24/11/2025,104940,grain,Rajma,રાજમા,30,950,1550
24/11/2025,104941,grain,Groundnut Big,મગફળી જાડી,0,1030,1416
24/11/2025,104942,grain,Groundnut Small,મગફળી જીણી,0,1040,1390
24/11/2025,104943,grain,Seasmum,તલી ,1250,1975,2251
24/11/2025,104944,grain,Castor seed,એરંડા,320,1265,1321
24/11/2025,104945,grain,Thymol,અજમો,20,1500,2400
24/11/2025,104946,grain,Dil Seed,સુવા,4,1100,1621
24/11/2025,104947,grain,Soyabin,સોયાબીન,1640,862,905
24/11/2025,104948,grain,Groundnut-Fada,સીંગફાડા,2000,995,1480
24/11/2025,104949,grain,Sesmum-Black,કાળા તલ ,600,3460,5134
24/11/2025,104950,grain,Garlic,લસણ,440,611,1011
24/11/2025,104951,grain,Corriander,ધાણા,80,1360,1700
24/11/2025,104952,grain,Chillies,મરચા સુકા ,40,1100,4100
24/11/2025,104953,grain,Dhani,ધાણી,60,1390,1770
24/11/2025,104954,grain,Variyali,વરીયાળી,45,1190,1581
24/11/2025,104955,grain,Cummin,જીરૂ,740,3570,4061
24/11/2025,104956,grain,Mustard,રાય,6,1680,1960
24/11/2025,104957,grain,Fenugreek,મેથી,245,950,1170
24/11/2025,104958,grain,Isabgul,ઇસબગુલ,2,1000,1850
24/11/2025,104959,grain,Asario,અશેરીયો,13,1260,1260
24/11/2025,104960,grain,Mustard seed,રાયડો,50,1210,1367
24/11/2025,104961,grain,Rajkoo Bee,રજકાનું બી ,2,7025,9000
24/11/2025,104962,grain,Guvar Bee,ગુવારનું બી,20,800,850
25/11/2025,104999,grain,Cotton B.T.,કપાસ બી.ટી.,8000,1335,1500
25/11/2025,105000,grain,Wheat Lokvan,ઘઉં લોકવન,100,518,560
25/11/2025,105001,grain,Wheat Tukda,ઘઉં ટુકડા,1300,520,601
25/11/2025,105002,grain,Jowar White,જુવાર સફેદ,30,675,931
25/11/2025,105003,grain,Bajri,બાજરી,20,325,419
25/11/2025,105004,grain,Maize,મકાઇ,100,340,380
25/11/2025,105005,grain,Tuver,તુવેર,96,950,1234
25/11/2025,105006,grain,Gram Yellow,ચણા પીળા,500,900,1090
25/11/2025,105007,grain,Gram White,ચણા સફેદ,700,1110,1775
25/11/2025,105008,grain,Urad,અડદ,1500,970,1407
25/11/2025,105009,grain,Mung,મગ,600,1250,1750
25/11/2025,105010,grain,Val Deshi,વાલ દેશી,46,700,1050
25/11/2025,105011,grain,Choli,ચોળી,70,850,1090
25/11/2025,105012,grain,Math,મઠ,120,900,1800
25/11/2025,105013,grain,Peas,વટાણા,40,1500,2000
25/11/2025,105014,grain,Kulthi,કળથી,250,423,675
25/11/2025,105015,grain,Rajma,રાજમા,20,900,1550
25/11/2025,105016,grain,Groundnut Big,મગફળી જાડી,0,1035,1415
25/11/2025,105017,grain,Groundnut Small,મગફળી જીણી,0,1020,1360
25/11/2025,105018,grain,Seasmum,તલી ,840,1980,2250
25/11/2025,105019,grain,Castor seed,એરંડા,400,1275,1322
25/11/2025,105020,grain,Thymol,અજમો,4,1050,1425
25/11/2025,105021,grain,Dil Seed,સુવા,2,1000,1295
25/11/2025,105022,grain,Soyabin,સોયાબીન,1500,860,926
25/11/2025,105023,grain,Groundnut-Fada,સીંગફાડા,1120,931,1472
25/11/2025,105024,grain,Sesmum-Black,કાળા તલ ,200,3450,5170
25/11/2025,105025,grain,Garlic,લસણ,700,626,944
25/11/2025,105026,grain,Corriander,ધાણા,40,1370,1735
25/11/2025,105027,grain,Chillies,મરચા સુકા ,30,1100,4100
25/11/2025,105028,grain,Dhani,ધાણી,40,1400,2000
25/11/2025,105029,grain,Variyali,વરીયાળી,40,1100,1525
25/11/2025,105030,grain,Cummin,જીરૂ,540,3500,4050
25/11/2025,105031,grain,Mustard,રાય,18,1570,1930
25/11/2025,105032,grain,Fenugreek,મેથી,150,1125,1520
25/11/2025,105033,grain,Isabgul,ઇસબગુલ,7,1320,2150
25/11/2025,105034,grain,Asario,અશેરીયો,17,1245,1245
25/11/2025,105035,grain,kalonji,કલોંજી,40,4000,4795
25/11/2025,105036,grain,Mustard seed,રાયડો,26,1150,1360
25/11/2025,105037,grain,Rajkoo Bee,રજકાનું બી ,5,8800,10000
25/11/2025,105038,grain,Guvar Bee,ગુવારનું બી,20,810,875
26/11/2025,105075,grain,Cotton B.T.,કપાસ બી.ટી.,0,1365,1480
26/11/2025,105076,grain,Wheat Lokvan,ઘઉં લોકવન,100,517,535
26/11/2025,105077,grain,Wheat Tukda,ઘઉં ટુકડા,1210,518,665
26/11/2025,105078,grain,Jowar White,જુવાર સફેદ,130,800,967
26/11/2025,105079,grain,Bajri,બાજરી,40,251,512
26/11/2025,105080,grain,Tuver,તુવેર,120,900,1270
26/11/2025,105081,grain,Gram Yellow,ચણા પીળા,600,905,1092
26/11/2025,105082,grain,Gram White,ચણા સફેદ,900,1110,1780
26/11/2025,105083,grain,Urad,અડદ,0,1100,1490
26/11/2025,105084,grain,Mung,મગ,900,1250,1760
26/11/2025,105085,grain,Val Deshi,વાલ દેશી,350,800,1034
26/11/2025,105086,grain,Choli,ચોળી,60,900,1315
26/11/2025,105087,grain,Math,મઠ,280,1000,1800
26/11/2025,105088,grain,Peas,વટાણા,50,1500,2023
26/11/2025,105089,grain,Kulthi,કળથી,180,360,475
26/11/2025,105090,grain,Rajma,રાજમા,30,900,1500
26/11/2025,105091,grain,Groundnut Big,મગફળી જાડી,0,1040,1425
26/11/2025,105092,grain,Groundnut Small,મગફળી જીણી,0,1025,1405
26/11/2025,105093,grain,Seasmum,તલી ,840,1990,2260
26/11/2025,105094,grain,Sunflower,સુરજમુખી,25,540,1260
26/11/2025,105095,grain,Castor seed,એરંડા,640,1240,1318
26/11/2025,105096,grain,Dil Seed,સુવા,6,950,1150
26/11/2025,105097,grain,Soyabin,સોયાબીન,1100,867,910
26/11/2025,105098,grain,Groundnut-Fada,સીંગફાડા,1260,944,1507
26/11/2025,105099,grain,Sesmum-Black,કાળા તલ ,160,3460,5130
26/11/2025,105100,grain,Garlic,લસણ,500,625,950
26/11/2025,105101,grain,Corriander,ધાણા,40,1380,1730
26/11/2025,105102,grain,Chillies,મરચા સુકા ,36,1200,4250
26/11/2025,105103,grain,Dhani,ધાણી,40,1405,1870
26/11/2025,105104,grain,Cummin,જીરૂ,660,3500,4000
26/11/2025,105105,grain,Mustard,રાય,4,1600,1935
26/11/2025,105106,grain,Fenugreek,મેથી,320,1144,1500
26/11/2025,105107,grain,Isabgul,ઇસબગુલ,20,1200,2153
26/11/2025,105108,grain,kalonji,કલોંજી,10,3900,4600
26/11/2025,105109,grain,Mustard seed,રાયડો,50,1250,1350
26/11/2025,105110,grain,Rajkoo Bee,રજકાનું બી ,7,7699,10250
26/11/2025,105111,grain,Guvar Bee,ગુવારનું બી,20,800,860
27/11/2025,105148,grain,Cotton B.T.,કપાસ બી.ટી.,7000,1335,1500
27/11/2025,105149,grain,Wheat Lokvan,ઘઉં લોકવન,60,515,545
27/11/2025,105150,grain,Wheat Tukda,ઘઉં ટુકડા,1100,518,641
27/11/2025,105151,grain,Jowar White,જુવાર સફેદ,140,700,941
27/11/2025,105152,grain,Bajri,બાજરી,20,360,394
27/11/2025,105153,grain,Tuver,તુવેર,120,970,1219
27/11/2025,105154,grain,Gram Yellow,ચણા પીળા,500,915,1095
27/11/2025,105155,grain,Gram White,ચણા સફેદ,800,1121,1850
27/11/2025,105156,grain,Urad,અડદ,0,1030,1506
27/11/2025,105157,grain,Mung,મગ,620,1200,1781
27/11/2025,105158,grain,Choli,ચોળી,72,770,1215
27/11/2025,105159,grain,Math,મઠ,200,1040,1700
27/11/2025,105160,grain,Peas,વટાણા,40,1400,2050
27/11/2025,105161,grain,Kulthi,કળથી,45,360,900
27/11/2025,105162,grain,Rajma,રાજમા,50,900,1540
27/11/2025,105163,grain,Groundnut Big,મગફળી જાડી,0,1035,1410
27/11/2025,105164,grain,Groundnut Small,મગફળી જીણી,0,1020,1411
27/11/2025,105165,grain,Seasmum,તલી ,1400,1950,2300
27/11/2025,105166,grain,Castor seed,એરંડા,700,1250,1326
27/11/2025,105167,grain,Thymol,અજમો,2,1200,2200
27/11/2025,105168,grain,Dil Seed,સુવા,8,960,1300
27/11/2025,105169,grain,Soyabin,સોયાબીન,1300,868,901
27/11/2025,105170,grain,Groundnut-Fada,સીંગફાડા,2200,925,1481
27/11/2025,105171,grain,Sesmum-Black,કાળા તલ ,300,3500,5240
27/11/2025,105172,grain,Garlic,લસણ,420,650,940
27/11/2025,105173,grain,Corriander,ધાણા,80,1360,1870
27/11/2025,105174,grain,Chillies,મરચા સુકા ,20,1000,4160
27/11/2025,105175,grain,Dhani,ધાણી,80,1420,1880
27/11/2025,105176,grain,Variyali,વરીયાળી,60,1100,1461
27/11/2025,105177,grain,Cummin,જીરૂ,600,3500,4021
27/11/2025,105178,grain,Mustard,રાય,15,1700,1984
27/11/2025,105179,grain,Fenugreek,મેથી,500,1090,1425
27/11/2025,105180,grain,Isabgul,ઇસબગુલ,32,1225,2150
27/11/2025,105181,grain,kalonji,કલોંજી,30,4250,4590
27/11/2025,105182,grain,Mustard seed,રાયડો,75,1274,1340
27/11/2025,105183,grain,Rajkoo Bee,રજકાનું બી ,6,7775,10500
27/11/2025,105184,grain,Guvar Bee,ગુવારનું બી,75,820,860
28/11/2025,105221,grain,Cotton B.T.,કપાસ બી.ટી.,0,1324,1485
28/11/2025,105222,grain,Wheat Lokvan,ઘઉં લોકવન,100,517,576
28/11/2025,105223,grain,Wheat Tukda,ઘઉં ટુકડા,900,523,605
28/11/2025,105224,grain,Jowar White,જુવાર સફેદ,50,790,910
28/11/2025,105225,grain,Bajri,બાજરી,40,312,562
28/11/2025,105226,grain,Maize,મકાઇ,20,390,440
28/11/2025,105227,grain,Tuver,તુવેર,180,1080,1351
28/11/2025,105228,grain,Gram Yellow,ચણા પીળા,400,911,1090
28/11/2025,105229,grain,Gram White,ચણા સફેદ,600,1125,1830
28/11/2025,105230,grain,Urad,અડદ,1300,915,1443
28/11/2025,105231,grain,Mung,મગ,610,1200,1761
28/11/2025,105232,grain,Val Deshi,વાલ દેશી,75,650,900
28/11/2025,105233,grain,Choli,ચોળી,50,920,1324
28/11/2025,105234,grain,Math,મઠ,260,900,1800
28/11/2025,105235,grain,Peas,વટાણા,60,1400,2040
28/11/2025,105236,grain,Kulthi,કળથી,75,425,540
28/11/2025,105237,grain,Rajma,રાજમા,40,900,1500
28/11/2025,105238,grain,Groundnut Big,મગફળી જાડી,0,1035,1411
28/11/2025,105239,grain,Groundnut Small,મગફળી જીણી,0,1010,1370
28/11/2025,105240,grain,Seasmum,તલી ,890,1970,2284
28/11/2025,105241,grain,Castor seed,એરંડા,500,1241,1326
28/11/2025,105242,grain,Thymol,અજમો,12,1270,1935
28/11/2025,105243,grain,Dil Seed,સુવા,8,1150,1675
28/11/2025,105244,grain,Soyabin,સોયાબીન,1000,855,885
28/11/2025,105245,grain,Groundnut-Fada,સીંગફાડા,1200,950,1440
28/11/2025,105246,grain,Sesmum-Black,કાળા તલ ,500,3520,5170
28/11/2025,105247,grain,Garlic,લસણ,400,630,960
28/11/2025,105248,grain,Corriander,ધાણા,80,1400,2001
28/11/2025,105249,grain,Chillies,મરચા સુકા ,32,1000,3800
28/11/2025,105250,grain,Dhani,ધાણી,60,1440,1960
28/11/2025,105251,grain,Cummin,જીરૂ,900,3560,4100
28/11/2025,105252,grain,Mustard,રાય,3,1650,1915
28/11/2025,105253,grain,Fenugreek,મેથી,565,1120,1300
28/11/2025,105254,grain,Isabgul,ઇસબગુલ,18,1250,2120
28/11/2025,105255,grain,Asario,અશેરીયો,5,1150,1150
28/11/2025,105256,grain,Mustard seed,રાયડો,300,1250,1350
28/11/2025,105257,grain,Rajkoo Bee,રજકાનું બી ,3,7400,9705
28/11/2025,105258,grain,Guvar Bee,ગુવારનું બી,25,810,920
29/11/2025,105294,grain,Cotton B.T.,કપાસ બી.ટી.,5500,1336,1500
29/11/2025,105295,grain,Wheat Lokvan,ઘઉં લોકવન,60,515,542
29/11/2025,105296,grain,Wheat Tukda,ઘઉં ટુકડા,1240,518,600
29/11/2025,105297,grain,Jowar White,જુવાર સફેદ,50,817,966
29/11/2025,105298,grain,Bajri,બાજરી,16,350,418
29/11/2025,105299,grain,Tuver,તુવેર,300,930,1325
29/11/2025,105300,grain,Gram Yellow,ચણા પીળા,360,904,1092
29/11/2025,105301,grain,Gram White,ચણા સફેદ,600,1101,1875
29/11/2025,105302,grain,Urad,અડદ,0,925,1500
29/11/2025,105303,grain,Mung,મગ,600,1190,1652
29/11/2025,105304,grain,Val Deshi,વાલ દેશી,75,650,900
29/11/2025,105305,grain,Choli,ચોળી,72,990,1338
29/11/2025,105306,grain,Math,મઠ,168,900,1622
29/11/2025,105307,grain,Peas,વટાણા,60,1300,1792
29/11/2025,105308,grain,Kulthi,કળથી,65,375,925
29/11/2025,105309,grain,Rajma,રાજમા,80,1078,1600
29/11/2025,105310,grain,Groundnut Big,મગફળી જાડી,20000,1010,1370
29/11/2025,105311,grain,Groundnut Small,મગફળી જીણી,25000,980,1390
29/11/2025,105312,grain,Seasmum,તલી ,850,1900,2271
29/11/2025,105313,grain,Castor seed,એરંડા,700,1250,1328
29/11/2025,105314,grain,Thymol,અજમો,10,1100,2120
29/11/2025,105315,grain,Soyabin,સોયાબીન,1000,835,880
29/11/2025,105316,grain,Groundnut-Fada,સીંગફાડા,0,939,1464
29/11/2025,105317,grain,Sesmum-Black,કાળા તલ ,500,3520,5170
29/11/2025,105318,grain,Garlic,લસણ,300,525,935
29/11/2025,105319,grain,Corriander,ધાણા,90,1410,2020
29/11/2025,105320,grain,Chillies,મરચા સુકા ,80,1000,3485
29/11/2025,105321,grain,Dhani,ધાણી,70,1450,2060
29/11/2025,105322,grain,Variyali,વરીયાળી,15,1035,1550
29/11/2025,105323,grain,Cummin,જીરૂ,840,3581,4090
29/11/2025,105324,grain,Mustard,રાય,5,1450,1900
29/11/2025,105325,grain,Fenugreek,મેથી,250,1000,1440
29/11/2025,105326,grain,Isabgul,ઇસબગુલ,50,1400,2200
29/11/2025,105327,grain,Asario,અશેરીયો,7,1245,1245
29/11/2025,105328,grain,kalonji,કલોંજી,20,3050,4470
29/11/2025,105329,grain,Mustard seed,રાયડો,40,1300,1336
29/11/2025,105330,grain,Rajkoo Bee,રજકાનું બી ,5,6700,7760
29/11/2025,105331,grain,Guvar Bee,ગુવારનું બી,35,750,850
01/12/2025,105369,grain,Cotton B.T.,કપાસ બી.ટી.,8000,1290,1519
01/12/2025,105370,grain,Wheat Lokvan,ઘઉં લોકવન,200,516,545
01/12/2025,105371,grain,Wheat Tukda,ઘઉં ટુકડા,1600,518,590
01/12/2025,105372,grain,Jowar White,જુવાર સફેદ,134,700,916
01/12/2025,105373,grain,Jowar Red,જુવાર લાલ,4,750,990
01/12/2025,105374,grain,Bajri,બાજરી,30,325,512
01/12/2025,105375,grain,Maize,મકાઇ,3,280,380
01/12/2025,105376,grain,Tuver,તુવેર,340,980,1313
01/12/2025,105377,grain,Gram Yellow,ચણા પીળા,700,940,1092
01/12/2025,105378,grain,Gram White,ચણા સફેદ,400,1400,1940
01/12/2025,105379,grain,Urad,અડદ,0,900,1485
01/12/2025,105380,grain,Mung,મગ,340,1181,1671
01/12/2025,105381,grain,Val Deshi,વાલ દેશી,200,700,1004
01/12/2025,105382,grain,Choli,ચોળી,50,800,1373
01/12/2025,105383,grain,Math,મઠ,340,900,1750
01/12/2025,105384,grain,Peas,વટાણા,50,1250,1730
01/12/2025,105385,grain,Kulthi,કળથી,90,440,725
01/12/2025,105386,grain,Rajma,રાજમા,90,1101,1560
01/12/2025,105387,grain,Groundnut Big,મગફળી જાડી,0,1025,1390
01/12/2025,105388,grain,Groundnut Small,મગફળી જીણી,0,1000,1370
01/12/2025,105389,grain,Seasmum,તલી ,720,1910,2351
01/12/2025,105390,grain,Castor seed,એરંડા,1120,1130,1328
01/12/2025,105391,grain,Thymol,અજમો,7,901,1650
01/12/2025,105392,grain,Dil Seed,સુવા,2,1050,1130
01/12/2025,105393,grain,Soyabin,સોયાબીન,1000,840,909
01/12/2025,105394,grain,Groundnut-Fada,સીંગફાડા,3200,960,1490
01/12/2025,105395,grain,Sesmum-Black,કાળા તલ ,340,3450,5100
01/12/2025,105396,grain,Garlic,લસણ,600,680,1075
01/12/2025,105397,grain,Corriander,ધાણા,160,1450,2031
01/12/2025,105398,grain,Chillies,મરચા સુકા ,95,1500,3650
01/12/2025,105399,grain,Dhani,ધાણી,160,1700,1950
01/12/2025,105400,grain,Variyali,વરીયાળી,36,1100,1550
01/12/2025,105401,grain,Cummin,જીરૂ,1080,3550,3975
01/12/2025,105402,grain,Mustard,રાય,16,1425,1865
01/12/2025,105403,grain,Fenugreek,મેથી,500,950,1320
01/12/2025,105404,grain,Isabgul,ઇસબગુલ,30,1350,2225
01/12/2025,105405,grain,Asario,અશેરીયો,37,1150,1231
01/12/2025,105406,grain,kalonji,કલોંજી,30,4200,4680
01/12/2025,105407,grain,Mustard seed,રાયડો,20,1250,1325
01/12/2025,105408,grain,Rajkoo Bee,રજકાનું બી ,4,7000,8900
01/12/2025,105409,grain,Guvar Bee,ગુવારનું બી,100,800,905
02/12/2025,105446,grain,Cotton B.T.,કપાસ બી.ટી.,0,1230,1503
02/12/2025,105447,grain,Wheat Lokvan,ઘઉં લોકવન,100,510,528
02/12/2025,105448,grain,Wheat Tukda,ઘઉં ટુકડા,900,514,590
02/12/2025,105449,grain,Jowar White,જુવાર સફેદ,70,711,938
02/12/2025,105450,grain,Jowar Red,જુવાર લાલ,10,736,950
02/12/2025,105451,grain,Bajri,બાજરી,18,340,405
02/12/2025,105452,grain,Tuver,તુવેર,234,800,1321
02/12/2025,105453,grain,Gram Yellow,ચણા પીળા,400,955,1092
02/12/2025,105454,grain,Gram White,ચણા સફેદ,600,1425,1970
02/12/2025,105455,grain,Urad,અડદ,2100,980,1481
02/12/2025,105456,grain,Mung,મગ,200,1180,1780
02/12/2025,105457,grain,Val Deshi,વાલ દેશી,60,750,1850
02/12/2025,105458,grain,Choli,ચોળી,60,900,1314
02/12/2025,105459,grain,Math,મઠ,200,910,1700
02/12/2025,105460,grain,Peas,વટાણા,40,1200,1800
02/12/2025,105461,grain,Kulthi,કળથી,30,450,575
02/12/2025,105462,grain,Rajma,રાજમા,100,1100,1700
02/12/2025,105463,grain,Groundnut Big,મગફળી જાડી,0,1000,1381
02/12/2025,105464,grain,Groundnut Small,મગફળી જીણી,0,990,1360
02/12/2025,105465,grain,Seasmum,તલી ,440,1900,2320
02/12/2025,105466,grain,Castor seed,એરંડા,520,1100,1324
